id_svsa_50k,nome,mae,sexo,dt_nasc,cod_munic_res
36636,FERNANDA MOURA MENDONCA,CECILIA CARDOSO MENDONCA,1,,314070
36637,GABRIELA MARQUES ARAUJO,CECILIA DUARTE ARAUJO,1,,292440
36638,ANTONELLA AZEVEDO NOVAES,MARIA ALICE LEAO NOVAES,1,,410090
36639,VICENTE PEREIRA FREITAS,NINA CASSIANO FREITAS,2,,330370
36640,ALLANA DA ROSA DA MOTA CAVALCANTI,MARIA CLARA GARCIA CAVALCANTI,1,,313400
36641,MATHEUS ALMEIDA PIMENTA,LUISA DUARTE PIMENTA,2,,240770
36642,MARINA MENDES TEIXEIRA,ESTHER NOVAES TEIXEIRA,1,,411860
36643,VALENTINA BARBOSA CASTRO,STEPHANY CASSIANO CASTRO,1,,431600
36644,ZOE FONSECA SALES,MARIA SOPHIA PACHECO SALES,1,,330020
36645,FELIPE DA LUZ PASTOR NASCIMENTO,RAFAELA DA CUNHA MELO NASCIMENTO,2,,313890
36646,ANDRE FERREIRA GARCIA,LORENA CARVALHO GARCIA,2,,330580
36647,CLARICE DAS NEVES PINTO VASCONCELOS,LAURA NOGUEIRA VASCONCELOS,1,,430468
36648,LEONARDO DA COSTA BARROS RAMOS,ISIS ARAGAO RAMOS,2,,317107
36649,LAVINIA SA GONCALVES,ISIS PORTO GONCALVES,1,,170210
36650,MARIA ALICE NOVAES SILVEIRA,ANA BEATRIZ TEIXEIRA SILVEIRA,1,,432190
36651,JOSUE ALMEIDA TEIXEIRA,ANA VITORIA MARQUES TEIXEIRA,2,,270800
36652,FELIPE RAMOS SANTOS,ESTER ALBUQUERQUE SANTOS,2,,320016
36653,MARIA LIZ RAMOS APARECIDA,MARIANE COSTA APARECIDA,1,,230900
36654,LAURA GONCALVES MENDONCA,MARIA LUIZA APARECIDA MENDONCA,1,,431050
36655,BARBARA MONTEIRO PACHECO,LIZ COSTELA PACHECO,1,,330190
36656,LEONARDO RODRIGUES PIMENTA,ESTER NOVAES PIMENTA,2,,500325
36657,LUNA SILVA SOUSA,MARIA LAURA DA CRUZ LIMA SOUSA,1,,353140
36658,LEVI NOGUEIRA SOUSA,ANA LIZ MORAES SOUSA,2,,412120
36659,MATEUS CAMARA SANTOS,VITORIA BARROS SANTOS,2,,311615
36660,LUIZ FERNANDO DA LUZ SIQUEIRA ARAUJO,ISABELA GARCIA ARAUJO,2,,230445
36661,ISABEL NOGUEIRA RAMOS,AGATHA FONSECA RAMOS,1,,431800
36662,JUAN BORGES AZEVEDO,ELOA CIRINO AZEVEDO,2,,431862
36663,YAN DUARTE MORAES,YASMIN GUERRA MORAES,2,,330430
36664,DANIELA LEAO REZENDE,MELINA PASTOR REZENDE,1,,270590
36665,ANA CECILIA PASTOR COSTELA,GABRIELLY ALVES COSTELA,1,,210240
36666,EMILLY APARECIDA ARAGAO,ANNA LIZ JESUS ARAGAO,1,,231390
36667,VITORIA MENDONCA FARIAS,HELOISA DA ROSA AZEVEDO FARIAS,1,,432240
36668,CECILIA SOUZA SILVA,MARIA FERNANDA ALMEIDA SILVA,1,,311000
36669,CALEBE BORGES LIMA,REBECA PEREIRA LIMA,2,,412480
36670,OTAVIO AZEVEDO CAMARGO,CATARINA MARTINS CAMARGO,2,,315415
36671,ANA BEATRIZ BARROS NASCIMENTO,MARIA JULIA CARDOSO NASCIMENTO,1,,291520
36672,ARTHUR MIGUEL JESUS CORREIA,JULIA MACEDO CORREIA,2,,420130
36673,REBECA LEAO MENDONCA,KAMILLY CARDOSO MENDONCA,1,,293160
36674,VINICIUS GONCALVES DA CRUZ,ANA LAURA MORAES DA CRUZ,2,,231270
36675,MARCELA SILVEIRA VARGAS,EVELYN PEIXOTO VARGAS,1,,270380
36676,ESTHER DA CONCEICAO CASA GRANDE AZEVEDO,ANA DA ROCHA NOVAIS AZEVEDO,1,,290100
36677,EDUARDO NOGUEIRA MACHADO,REBECA CASTRO MACHADO,2,,120013
36678,MARIA VITORIA SAMPAIO DA MOTA,CAROLINA VIANA DA MOTA,1,,220095
36679,MELINA VARGAS VARGAS,BRUNA MARTINS VARGAS,1,,412150
36680,ANA SOPHIA ROCHA SANTOS,LORENA SOUSA SANTOS,1,,410440
36681,ANA LUIZA CAMPOS ABREU,ESTHER DA COSTA PACHECO ABREU,1,,140045
36682,LAVINIA MARQUES MELO,ISIS SAMPAIO MELO,1,,293140
36683,AGATHA DA CONCEICAO ALMEIDA SOUSA,ANA LIZ CAVALCANTI SOUSA,1,,150280
36684,PEDRO LUCAS CASSIANO NOVAIS,LUNA ALBUQUERQUE NOVAIS,2,,293135
36685,NATALIA LIMA LIMA,BEATRIZ GARCIA LIMA,1,,351490
36686,RAEL MENDES CASTRO,LETICIA BARROS CASTRO,2,,432280
36687,BRUNA FERNANDES GOMES,HELENA NUNES GOMES,1,,410480
36688,LUIZ OTAVIO CAMPOS RAMOS,LARA APARECIDA RAMOS,2,,320016
36689,IGOR CIRINO PASTOR,MARIA FERNANDA LIMA PASTOR,2,,220650
36690,ISABELLY MENDONCA TEIXEIRA,EDUARDA ABREU TEIXEIRA,1,,110004
36691,GUSTAVO DA MOTA RIBEIRO DA CUNHA,MARIA LUISA COSTA DA CUNHA,2,,411370
36692,IGOR SIQUEIRA NOVAES,STELLA DA CRUZ ANDRADE NOVAES,2,,314620
36693,MANUELA SAMPAIO PASTOR,STEPHANY ANDRADE PASTOR,1,,292120
36694,VALENTINA VIANA NUNES,JADE BARBOSA NUNES,1,,290580
36695,THEO CAMPOS ROCHA,HELOISA REZENDE ROCHA,2,,230250
36696,LUNNA PACHECO SA,SOFIA FOGACA SA,1,,280140
36697,JUAN VASCONCELOS VIANA,LORENA DIAS VIANA,2,,421960
36698,RAEL SA ANDRADE,MARINA PEIXOTO ANDRADE,2,,320010
36699,RYAN CIRINO MARQUES,BRENDA SILVA MARQUES,2,,260210
36700,RAEL SIQUEIRA PIRES,ISABELLY LEAO PIRES,2,,291840
36701,JOAO FELIPE SIQUEIRA CAMARA,ISABEL ALVES CAMARA,2,,310900
36702,JOAO GABRIEL CASA GRANDE MACHADO,JULIA DIAS MACHADO,2,,150808
36703,LEANDRO MARTINS GUERRA,ELOA CUNHA GUERRA,2,,290460
36704,ANDRE SILVA DA ROSA,NATALIA CUNHA DA ROSA,2,,411840
36705,CLARICE FERNANDES COSTELA,ALANA APARECIDA COSTELA,1,,353690
36706,JOSE DA MATA CIRINO CAMARGO,MANUELLA CASTRO CAMARGO,2,,431680
36707,LUNA CASTRO SILVEIRA,ELOA VIANA SILVEIRA,1,,412060
36708,NOAH PEREIRA NUNES,ANA CECILIA PEIXOTO NUNES,2,,313340
36709,LAVINIA PORTO BARBOSA,BELLA FARIAS BARBOSA,1,,231180
36710,SARAH PEREIRA DA LUZ,OLIVIA SA DA LUZ,1,,270690
36711,GABRIEL SOUSA RIBEIRO,ANA JULIA FREITAS RIBEIRO,2,,260110
36712,RAVI LUCCA CAVALCANTI MELO,CAMILA OLIVEIRA MELO,2,,510050
36713,ISAAC CAMARA SILVEIRA,ANA MARQUES SILVEIRA,2,,130440
36714,RODRIGO OLIVEIRA CIRINO,MARIA CECILIA LOPES CIRINO,2,,521100
36715,MARIA LIZ CORREIA NOVAIS,VITORIA CARDOSO NOVAIS,1,,510800
36716,VINICIUS FERNANDES LIMA,LUARA FONSECA LIMA,2,,352430
36717,LARA NOVAIS PIMENTA,STEPHANY VIEIRA PIMENTA,1,1996-10-08,
36718,MARIA CECILIA NOVAES PASTOR,MARIA HELENA RODRIGUES PASTOR,1,2022-05-01,
36719,AYLLA GONCALVES ALMEIDA,ANA SOPHIA FOGACA ALMEIDA,1,1999-11-01,
36720,LUANA BRITO ALMEIDA,MELINA MONTENEGRO ALMEIDA,1,2017-07-31,
36721,THALES RODRIGUES CAMARGO,CECILIA CARVALHO CAMARGO,2,1973-11-25,
36722,STEPHANY RODRIGUES PEREIRA,CAROLINE COSTELA PEREIRA,1,2023-02-10,
36723,STEPHANY SANTOS CAMARGO,ELISA CASA GRANDE CAMARGO,1,2010-12-22,
36724,MARIA FERNANDA FARIAS DIAS,EMANUELLY MACHADO DIAS,1,1997-04-18,
36725,LIAM NOVAES COSTA,MIRELLA CAMARA COSTA,2,1985-01-29,
36726,MAITE PINTO REZENDE,ISABELLA NOVAIS REZENDE,1,1986-10-07,
36727,RAUL SA MENDES,ALEXIA DA ROCHA LIMA MENDES,2,2008-06-21,
36728,BELLA CAMPOS RIBEIRO,KAMILLY CAMPOS RIBEIRO,1,2008-09-07,
36729,MARIA LIZ PORTO CARVALHO,ANA VITORIA VASCONCELOS CARVALHO,1,1974-09-23,
36730,GUSTAVO RAMOS NUNES,ISABEL MELO NUNES,2,2022-11-30,
36731,ANNA LIZ CAMARGO BRITO,VITORIA MENDONCA BRITO,1,2015-06-24,
36732,BRENDA NUNES MENDONCA,AYLA BRITO MENDONCA,1,1996-09-30,
36733,ANA LIVIA DA CONCEICAO CASTRO BARBOSA,MARIA ISIS NOVAES BARBOSA,1,2002-03-30,
36734,LEANDRO SILVA DA COSTA,JADE CUNHA DA COSTA,2,2018-05-19,
36735,JOAO MIGUEL DA CONCEICAO MORAES PEREIRA,LUNNA CARVALHO PEREIRA,2,2013-07-18,
36736,DIOGO ABREU DA LUZ,YASMIN LEAO DA LUZ,2,1973-12-07,
36737,IGOR DA PAZ ALBUQUERQUE CARVALHO,AGATHA PIRES CARVALHO,2,1994-03-14,
36738,ESTER MARTINS FOGACA,JULIA NASCIMENTO FOGACA,1,1977-07-20,
36739,NINA DUARTE MENDONCA,LUNA NOVAES MENDONCA,1,1982-01-23,
36740,DAVI LUCCA SAMPAIO RODRIGUES,MARIA CLARA FONSECA RODRIGUES,2,2019-03-29,
36741,LAIS CAVALCANTI RAMOS,MARIA ISIS FONSECA RAMOS,1,1977-06-16,
36742,KEVIN RIOS DA PAZ,AGATHA PEIXOTO DA PAZ,2,2019-07-18,
36743,MAYA ROCHA MONTEIRO,NICOLE TEIXEIRA MONTEIRO,1,1987-06-09,
36744,ELOAH PIMENTA CUNHA,MARIA JULIA GUERRA CUNHA,1,2018-02-26,
36745,EDUARDA FERNANDES MOREIRA,ELISA MORAES MOREIRA,1,2004-06-11,
36746,LEANDRO JESUS ALVES,MARCELA DA CRUZ REZENDE ALVES,2,2024-01-13,
36747,VITOR MENDES PACHECO,LUARA SA PACHECO,2,2019-01-23,
36748,MILENA GARCIA CARDOSO,GIOVANNA NUNES CARDOSO,1,1997-01-01,
36749,SOPHIA NOVAES MONTENEGRO,CECILIA CORREIA MONTENEGRO,1,1987-12-09,
36750,ZOE ANDRADE GUERRA,MARIA ISIS DA MOTA DA ROCHA GUERRA,1,2000-05-06,
36751,THEO PORTO DA MOTA,ANA LIVIA DA LUZ GARCIA DA MOTA,2,1976-03-19,
36752,AYLA AZEVEDO SOUZA,FERNANDA MENDONCA SOUZA,1,1974-05-17,
36753,RAVY PEIXOTO SILVEIRA,ANNA LIZ PASTOR SILVEIRA,2,2022-09-30,
36754,ALEXIA DA CUNHA COSTA NUNES,CAMILA PEIXOTO NUNES,1,2007-08-18,
36755,BENTO CAMARA DA CRUZ,LUANA BARROS DA CRUZ,2,1970-01-11,
36756,DIOGO ALVES FERREIRA,ISABEL NASCIMENTO FERREIRA,2,1982-02-23,
36757,VINICIUS CAMARGO CAVALCANTI,MARIA LUISA VIEIRA CAVALCANTI,2,2014-02-26,
36758,GIOVANNA FREITAS BORGES,EMILLY ARAUJO BORGES,1,1982-11-14,
36759,PEDRO FREITAS SIQUEIRA,AYLLA PACHECO SIQUEIRA,2,1973-11-07,
36760,VINICIUS SOUSA VIEIRA,ANA JULIA BARBOSA VIEIRA,2,1991-05-14,
36761,CECILIA PIMENTA CIRINO,ANA CLARA CAMARA CIRINO,1,2018-03-17,
36762,ANA BEATRIZ CASA GRANDE RIOS,ANA LIZ DUARTE RIOS,1,2004-10-29,
36763,BRAYAN BORGES OLIVEIRA,ANA LUIZA CIRINO OLIVEIRA,2,1978-09-12,
36764,LAIS CALDEIRA MACHADO,LUARA MENDONCA MACHADO,1,1977-02-04,
36765,RODRIGO DA CUNHA DA LUZ DA CRUZ,BRENDA CASSIANO DA CRUZ,2,2017-06-16,
36766,JOAO GUILHERME ALVES COSTELA,MARIAH MENDONCA COSTELA,2,2014-03-15,
36767,LORENZO PEIXOTO BARROS,LUNA DA CONCEICAO COSTELA BARROS,2,1977-08-10,
36768,VITOR GABRIEL DA MOTA MONTEIRO CAVALCANTE,MARIA JULIA OLIVEIRA CAVALCANTE,2,1984-03-24,
36769,ANA JULIA VIEIRA BRITO,STELLA BORGES BRITO,1,2018-03-25,
36770,DANIELA RIBEIRO SAMPAIO,MARIA CLARA CASTRO SAMPAIO,1,1999-06-02,
36771,ANA JULIA AZEVEDO BARBOSA,MARIA SOPHIA PACHECO BARBOSA,1,1978-04-21,
36772,AMANDA MACHADO RODRIGUES,ISADORA BORGES RODRIGUES,1,2002-05-19,
36773,DANIEL SILVEIRA CUNHA,PIETRA DUARTE CUNHA,2,2012-08-06,
36774,MARIA LUISA NASCIMENTO VARGAS,HELOISA OLIVEIRA VARGAS,1,1991-12-27,
36775,MARIA ISIS COSTELA DA ROCHA,MARIANE NASCIMENTO DA ROCHA,1,1996-03-29,
36776,MARIA LUIZA PASTOR ARAUJO,ANA JULIA SILVA ARAUJO,1,1983-10-12,
36777,ISABELLY ALVES MACEDO,MARIA HELENA FREITAS MACEDO,1,1989-07-10,
36778,ISABELLA SILVA PIRES,YASMIN PASTOR PIRES,1,2003-03-17,
36779,EDUARDO NOGUEIRA CARDOSO,MARIA ALICE DUARTE CARDOSO,2,2017-03-12,
36780,MILENA SILVEIRA TEIXEIRA,MARCELA CAMPOS TEIXEIRA,1,2007-01-19,
36781,AURORA ABREU NOVAES,MARIA JULIA DA LUZ VASCONCELOS NOVAES,1,2023-06-27,
36782,RAFAELA ALBUQUERQUE MARTINS,CLARICE MENDONCA MARTINS,1,1978-01-23,
36783,MARIA EDUARDA DA CUNHA SOUSA LIMA,CECILIA NOVAIS LIMA,1,1992-04-14,
36784,LUCCA DA CRUZ DA CRUZ ARAGAO,ANA CLARA LOPES ARAGAO,2,1983-05-25,
36785,JOSE PEDRO MACEDO CALDEIRA,JULIA PASTOR CALDEIRA,2,2016-04-26,
36786,CALEBE DA CONCEICAO PEIXOTO JESUS,MARIANE SOUZA JESUS,2,1993-05-08,
36787,MARIA EDUARDA BARROS PEIXOTO,MARIA LAURA MENDES PEIXOTO,1,1981-05-04,
36788,MARIA CLARA FERREIRA RIOS,HADASSA NUNES RIOS,1,2010-06-30,
36789,ELOA DA MOTA AZEVEDO BRITO,FERNANDA CAMPOS BRITO,1,1983-05-30,
36790,ANTONELLA PEREIRA RIBEIRO,EMANUELLA ANDRADE RIBEIRO,1,1978-04-17,
36791,LAIS DAS NEVES GONCALVES CAMPOS,MARIA VITORIA DA ROCHA FERNANDES CAMPOS,1,2001-07-31,
36792,EDUARDO DA MATA MARTINS OLIVEIRA,SARAH DIAS OLIVEIRA,2,1976-08-24,
36793,ANTHONY GABRIEL CORREIA NOGUEIRA,AMANDA DA ROCHA CIRINO NOGUEIRA,2,1976-07-28,
36794,RAVI LUCCA ROCHA MONTEIRO,EVELYN RAMOS MONTEIRO,2,1998-05-10,
36795,EDUARDA ROCHA AZEVEDO,HELOISA BARBOSA AZEVEDO,1,1991-03-02,
36796,DANTE SAMPAIO PACHECO,NICOLE ANDRADE PACHECO,2,2014-12-01,
36797,MARIA GONCALVES CASTRO,BEATRIZ SA CASTRO,1,1999-12-02,
36798,BENICIO DA CONCEICAO DA ROSA SAMPAIO,JULIANA CARVALHO SAMPAIO,2,2021-11-03,
36799,LUIZ HENRIQUE PORTO PIMENTA,JULIANA CASSIANO PIMENTA,2,1993-09-05,
36800,AYLLA PIMENTA JESUS,EVELYN DA COSTA FONSECA JESUS,1,1970-01-27,
36801,EVELYN JESUS CAMPOS,HELLENA TEIXEIRA CAMPOS,1,2004-03-18,
36802,ALEXIA ALBUQUERQUE GOMES,RAQUEL AZEVEDO GOMES,1,1976-12-27,
36803,MELINA MENDES LOPES,NINA BARROS LOPES,1,1970-07-07,
36804,HENRY ALBUQUERQUE CUNHA,SARA GUERRA CUNHA,2,2011-09-26,
36805,JOAO VITOR SILVEIRA MORAES,,2,1980-04-06,316240
36806,MARIA HELENA PASTOR CAVALCANTE,,1,2014-03-21,430230
36807,JADE FREITAS LIMA,,1,1989-08-05,313920
36808,ISIS ANDRADE DIAS,,1,1986-04-01,150304
36809,LIVIA CARDOSO FERNANDES,,1,2001-09-01,250680
36810,RAFAELA CIRINO CAVALCANTI,,1,2009-06-18,230630
36811,AMANDA MORAES PEIXOTO,,1,1978-03-23,411510
36812,NICOLE ALVES COSTELA,,1,1997-05-13,314400
36813,BENICIO CORREIA PEIXOTO,,2,2009-07-02,320340
36814,BIANCA AZEVEDO PORTO,,1,1986-04-26,210020
36815,SAMUEL GUERRA OLIVEIRA,,2,1990-12-20,220105
36816,YAN APARECIDA CASSIANO,,2,1974-01-26,315030
36817,JULIA MACEDO ARAGAO,,1,2003-06-20,431680
36818,MATEUS ABREU ALMEIDA,,2,1976-09-22,150440
36819,MARIA CECILIA VARGAS FOGACA,,1,1999-09-20,320305
36820,RAQUEL SOUZA DA CUNHA,,1,2000-03-26,431417
36821,ANDRE FERNANDES SA,,2,1987-06-11,250080
36822,GUSTAVO HENRIQUE MENDONCA GOMES,,2,2002-03-07,230190
36823,JOAO GABRIEL CASTRO OLIVEIRA,,2,2006-07-18,313290
36824,DAVI LUCAS DA ROCHA VIEIRA BARBOSA,,2,2013-05-25,311510
36825,ANA BEATRIZ CALDEIRA MORAES,,1,2010-10-07,230205
36826,MELINA CALDEIRA PACHECO,,1,1980-03-07,250740
36827,MARIA LUISA REZENDE JESUS,,1,1976-05-03,411990
36828,PAULO MORAES CASSIANO,,2,1972-11-21,290190
36829,OTTO FERREIRA PORTO,,2,2010-11-16,411070
36830,LUCAS GABRIEL DA LUZ MARTINS ALVES,,2,1991-05-03,330040
36831,LORENA DA ROCHA CUNHA DA CONCEICAO,,1,1975-04-07,320280
36832,ANA CECILIA SAMPAIO MOREIRA,,1,1997-06-30,130353
36833,MARIA FLOR JESUS MORAES,,1,2011-09-27,316270
36834,THEO SALES DA LUZ,,2,1995-04-08,291350
36835,MARCELA ARAUJO NOVAIS,,1,2023-08-22,316500
36836,PEDRO LUCAS FERNANDES DIAS,,2,1984-03-13,317220
36837,EVELYN VARGAS DUARTE,,1,1977-10-13,230070
36838,STELLA DA COSTA LEAO CIRINO,,1,1984-04-19,280570
36839,NATALIA ALBUQUERQUE SALES,,1,1982-05-17,500510
36840,CARLOS EDUARDO PEREIRA GONCALVES,,2,2014-02-09,410165
36841,JOSE TEIXEIRA SOUSA,,2,1998-11-25,314400
36842,JADE NUNES ABREU,,1,1983-05-20,220115
36843,NATHAN PINTO MELO,,2,1974-02-22,241210
36844,DANIELA SILVA RAMOS,,1,1975-08-20,420055
36845,MARIA JULIA NASCIMENTO MACHADO,,1,1991-07-22,210235
36846,LUCAS GABRIEL SIQUEIRA GUERRA,,2,2020-08-06,210860
36847,CAUE MACHADO OLIVEIRA,,2,2016-10-06,410070
36848,YURI VIEIRA LIMA,,2,2010-02-10,230120
36849,MAYA BARBOSA DAS NEVES,,1,1987-12-30,260970
36850,ALEXIA FONSECA NUNES,,1,2015-03-23,313600
36851,JOAO PEDRO CAMARA GARCIA,,2,2001-08-10,352600
36852,MARIANA PEIXOTO FREITAS,,1,2004-01-07,352320
36853,BEATRIZ DA MATA FERNANDES SOUZA,,1,2008-11-25,351390
36854,BRYAN RIBEIRO DUARTE,,2,1989-09-09,315130
36855,MARIA FERNANDA FREITAS ABREU,,1,1991-10-19,231220
36856,THEODORO SALES CAVALCANTE,,2,1984-08-28,150775
36857,JOAO PEDRO GONCALVES DA COSTA,,2,1974-05-14,310800
36858,REBECA FERREIRA SANTOS,,1,2023-12-15,313700
36859,MARCELA SIQUEIRA MOURA,,1,1970-06-29,315520
36860,LAVINIA CALDEIRA COSTELA,,1,1992-08-01,354800
36861,GUSTAVO RODRIGUES VIANA,,2,1974-10-25,260260
36862,JOAO VITOR RODRIGUES DA LUZ,,2,1981-12-14,350540
36863,CAUA CARDOSO CUNHA,,2,1983-06-14,411060
36864,ISAQUE MARQUES RIBEIRO,,2,1998-07-29,310080
36865,CECILIA CASSIANO DA LUZ,,1,2019-11-05,261200
36866,VALENTINA MOREIRA MARQUES,,1,2010-01-13,260210
36867,HADASSA RODRIGUES DA MOTA,,1,2008-02-28,220556
36868,KAMILLY GONCALVES MELO,,1,2004-01-16,320400
36869,ANA JULIA DA LUZ PORTO SIQUEIRA,,1,2019-08-31,320503
36870,MARIA LIZ ARAGAO FARIAS,,1,2018-10-05,320517
36871,LUNA PIRES MORAES,,1,1998-01-17,354890
36872,AYLLA PACHECO CARVALHO,,1,2008-06-08,261247
36873,ELISA PINTO CALDEIRA,,1,1997-01-14,330530
36874,SARAH BRITO VIEIRA,,1,2015-08-17,316170
36875,DANIELA COSTA COSTA,,1,1988-11-13,350745
36876,JOAO GUILHERME NUNES LEAO,,2,1992-08-30,330220
36877,VALENTINA GUERRA VIANA,,1,2011-06-11,520030
36878,FRANCISCO CAVALCANTI FONSECA,,2,1982-09-11,314890
36879,ERICK CASTRO MENDES,,2,1999-12-26,432234
36880,DANIEL PIMENTA FREITAS,,2,1975-06-07,411585
36881,YAN CAMPOS OLIVEIRA,,2,1974-05-02,260160
36882,ANA LAURA ALBUQUERQUE CASA GRANDE,,1,1972-02-16,311615
36883,MAITE BRITO SILVEIRA,,1,1986-10-29,410105
36884,BARBARA LOPES ALBUQUERQUE,,1,2011-07-23,260690
36885,JULIANA CALDEIRA VIEIRA,,1,2023-06-22,330475
36886,JOAO VARGAS FERNANDES,,2,2003-07-01,411840
36887,LARA COSTA MACHADO,,1,1976-03-06,261050
36888,LIAM NOGUEIRA FARIAS,,2,2023-06-02,430745
36889,GABRIELA MORAES PASTOR,,1,1985-12-29,410590
36890,MAITE CASSIANO CUNHA,,1,2015-07-18,221170
36891,AYLA FONSECA MACHADO,,1,1989-12-16,410775
36892,MARIA FERNANDA OLIVEIRA CASTRO,,1,1970-05-07,330093
36893,IGOR DIAS FONSECA,,2,1970-03-11,430512
36894,ISADORA DA MATA CASTRO CIRINO,,1,2006-06-01,211085
36895,SAMUEL DA LUZ CAMPOS BARBOSA,,2,1987-02-13,230560
36896,VICENTE DA MOTA BARBOSA GARCIA,,2,2013-01-11,290290
36897,HELOISA MACHADO MACHADO,,1,1971-05-15,314545
36898,DAVI LUCAS ARAGAO PEREIRA,,2,2011-03-16,316710
36899,KEVIN RIBEIRO FARIAS,,2,2008-03-11,171525
36900,BRYAN COSTELA JESUS,,2,2016-07-30,210060
36901,BRYAN MARTINS VIANA,,2,1972-03-26,520753
36902,GABRIELLY DIAS DUARTE,,1,2022-10-02,231085
36903,BENJAMIN DA ROCHA MARQUES NOVAES,,2,2007-11-26,311340
36904,BRENDA DA PAZ MARQUES GONCALVES,,1,2010-02-16,261150
36905,KEVIN DA COSTA MOURA VIANA,,2,2013-05-22,260940
36906,MELINA VARGAS FOGACA,,1,1987-01-22,110120
36907,MARIA FERNANDA CIRINO SALES,,1,2001-08-01,510795
36908,VINICIUS PINTO CORREIA,,2,1989-04-22,316250
36909,VITOR HUGO MORAES SOUSA,,2,2023-02-23,230850
36910,LEVI ARAUJO SILVEIRA,,2,1998-11-04,230370
36911,LUIZ FERNANDO NOGUEIRA NOVAES,,2,1991-03-13,315057
36912,MARIA JULIA AZEVEDO GOMES,,1,1978-01-06,411460
36913,,ANNA LIZ SA ALVES,1,2017-01-14,261190
36914,,SOPHIE MENDONCA MARQUES,1,1978-02-28,270870
36915,,ANA LUIZA CARVALHO DUARTE,1,1983-12-31,320120
36916,,MARINA RODRIGUES PINTO,1,1987-08-27,230400
36917,,MARIA JULIA CAMARA ALVES,2,2024-06-13,430800
36918,,SARAH LIMA CAMARA,2,2008-08-18,230565
36919,,HELOISA LOPES DA PAZ,2,1979-10-19,500375
36920,,LAURA JESUS DUARTE,1,1991-12-28,312800
36921,,MARIA LUIZA FOGACA MOURA,1,2002-01-15,315920
36922,,AURORA SOUZA CORREIA,2,1976-03-31,315220
36923,,CAROLINA DA CUNHA DA CUNHA MELO,1,1971-02-13,220117
36924,,MARIA ISIS RIBEIRO NUNES,1,1987-02-21,230530
36925,,MARINA VARGAS MONTEIRO,1,2022-01-05,290130
36926,,MARIA LIZ RODRIGUES MENDONCA,2,2023-09-28,351620
36927,,GABRIELLY FARIAS ROCHA,1,2018-05-18,230540
36928,,MARIA VITORIA RIOS PEIXOTO,2,2004-01-27,431575
36929,,HELOISA CALDEIRA CAMARA,1,1974-01-02,230330
36930,,ANA JULIA BRITO NASCIMENTO,1,1995-01-12,353250
36931,,MARIA LUISA DA CRUZ ARAGAO SOUZA,2,2006-06-18,270310
36932,,REBECA RIBEIRO SALES,1,1973-05-12,231095
36933,,MARCELA SA VIANA,1,1988-01-03,311840
36934,,LARA VASCONCELOS VASCONCELOS,1,1993-01-22,411190
36935,,MARIA ALICE MORAES MACHADO,2,1976-07-13,350890
36936,,MARIANE MACEDO SALES,2,2011-07-04,292500
36937,,ALEXIA MOREIRA GOMES,1,2016-07-18,280400
36938,,OLIVIA SILVEIRA PEIXOTO,1,2011-09-27,230945
36939,,LUNA PINTO FOGACA,1,1979-02-20,270255
36940,,MARIA LAURA AZEVEDO DA CUNHA,2,1981-08-30,261110
36941,,BIANCA MENDONCA VIANA,2,2009-02-18,231280
36942,,ANA BEATRIZ VIEIRA LIMA,1,1970-09-02,411155
36943,,MARIA VITORIA ALBUQUERQUE ABREU,1,1972-11-30,430780
36944,,BARBARA CAMARGO CAVALCANTI,2,2001-03-09,431130
36945,,EMANUELLA GOMES CAVALCANTE,2,2002-12-15,521880
36946,,MILENA BRITO LIMA,1,2008-04-25,260730
36947,,FERNANDA AZEVEDO LIMA,1,2008-03-19,230150
36948,,MARINA GOMES VARGAS,2,1983-06-03,355030
36949,,MILENA CORREIA CAMPOS,2,1989-07-22,430890
36950,,AMANDA COSTA DAS NEVES,1,1996-05-27,270080
36951,,CAMILA BORGES DA COSTA,1,2000-12-11,352320
36952,,MARIA LIZ BARBOSA CAMARA,2,1970-08-11,290330
36953,,MARIA MELO GONCALVES,1,2010-04-05,290450
36954,,KAMILLY DA ROCHA DAS NEVES APARECIDA,1,2006-11-12,292100
36955,,JULIANA SOUSA ANDRADE,2,1993-05-12,351840
36956,,MARIA LUIZA GUERRA BARBOSA,2,1982-03-16,230070
36957,,SARA JESUS DIAS,1,1999-03-04,230763
36958,,AURORA DA MOTA APARECIDA MORAES,1,2018-06-18,320370
36959,,CLARICE MOURA LOPES,2,2016-05-19,320020
36960,,MILENA PEREIRA PORTO,1,2008-10-31,410070
36961,,STELLA MACHADO COSTA,1,2011-05-23,510629
36962,,MARIA LIZ JESUS FERNANDES,1,2006-12-15,421470
36963,,LAVINIA TEIXEIRA MARQUES,1,2018-12-01,521525
36964,,LAURA NOVAIS REZENDE,2,2020-09-12,510525
36965,,ISABEL ARAUJO COSTELA,2,1999-01-14,290810
36966,,ALLANA BARROS SALES,1,1997-07-05,355060
36967,,CLARICE REZENDE DA MATA,1,2002-01-08,330050
36968,,ANNA LIZ MARTINS SOUSA,2,2001-11-23,320150
36969,,JADE CORREIA GUERRA,2,1996-06-17,311080
36970,,BRENDA NOGUEIRA VIANA,2,2022-05-11,430710
36971,,JADE BRITO CAVALCANTI,1,1995-11-14,230240
36972,,MARIA LIZ PIMENTA VIANA,1,1976-09-26,431340
36973,,ISIS ROCHA DA COSTA,1,2013-06-18,241050
